2339	1800	23	26	101
2340	1784	23	26	101
2341	1937	24	26	101
2342	1768	23	26	101
2343	1768	23	26	101
2344	1784	23	26	101
2345	1784	23	26	101
2346	1768	23	26	101
2347	1784	23	26	101
2348	1784	23	26	101
2349	1768	23	26	101
2350	1784	23	26	101
2351	1906	24	26	101
2352	1784	23	26	101
2353	1784	23	26	101
2354	1937	24	26	101
2355	1784	23	26	101
2356	1784	23	26	101
2357	1784	23	26	101
2358	1784	23	26	101
2359	1784	23	26	101
2360	1768	23	26	101
2361	1784	24	26	101
2362	1784	23	26	101
2363	1784	23	26	101
2364	1906	24	26	101
2365	1768	23	26	101
2366	1784	23	26	101
2367	1921	24	26	101
2368	1768	23	26	101
2369	1768	23	26	101
2370	1784	23	26	101
2371	1768	23	26	101
2372	1768	23	26	101
2373	1768	23	26	101
2374	1906	24	26	101
2375	1768	23	26	101
2376	1768	23	26	101
2377	1906	24	26	101
2378	1784	23	26	101
2379	1768	23	26	101
2380	1953	24	26	101
2381	1768	23	26	101
2382	1768	23	26	101
2383	1753	23	26	101
2384	1768	23	26	101
2385	1768	23	26	101
2386	1768	23	26	101
2387	1906	24	26	101
2388	1768	23	26	101
2389	1768	23	26	101
2390	1906	24	26	101
2391	1784	23	26	101
2392	1784	23	26	101
2393	1953	24	26	101
2394	1784	23	26	101
2395	1768	23	26	101
2396	1784	23	26	101
2397	1768	23	26	101
2398	1768	23	26	101
2399	1768	23	26	101
2400	1890	24	26	101
2401	1768	23	26	101
2402	1784	23	26	101
2403	1921	24	26	101
2404	1784	23	26	101
2405	1768	23	26	101
2406	1953	24	26	101
2407	1768	23	26	101
2408	1768	23	26	101
2409	1768	23	26	101
2410	1784	23	26	101
2411	1768	23	26	101
2412	1768	23	26	101
2413	1906	24	26	101
2414	1768	23	26	101
2415	1768	23	26	101
2416	1890	24	26	101
2417	1768	23	26	101
2418	1768	23	26	101
2419	1968	24	26	101
2420	1784	23	26	101
2421	1768	23	26	101
2422	1768	23	26	101
2423	1768	23	26	101
2424	1768	23	26	101
2425	1768	23	26	101
2426	1890	24	26	101
2427	1768	23	26	101
2428	1768	23	26	101
2429	1906	24	26	101
2430	1768	23	26	101
2431	1768	23	26	101
2432	1984	24	26	101
2433	1768	23	26	101
2434	1768	23	26	101
2435	1753	23	26	101
2436	1768	23	26	101
2437	1753	23	26	101
2438	1768	23	26	101
2439	1890	24	26	101
2440	1768	23	26	101
2441	1768	23	26	101
2442	1890	24	26	101
2443	1768	23	26	101
2444	1768	23	26	101
2445	2012	25	26	101
2446	1753	23	26	101
2447	1768	23	26	101
2448	1753	23	26	101
2449	1753	23	26	101
2450	1753	23	26	101
2451	1753	23	26	101
2452	1890	24	26	101
2453	1768	23	26	101
2454	1768	23	26	101
2455	1906	24	26	101
2456	1753	23	26	101
2457	1768	23	26	101
2458	2028	25	26	101
2459	1753	23	26	101
2460	1768	23	26	101
2461	1753	23	26	101
2462	1753	23	26	101
2463	1768	23	26	101
2464	1753	23	26	101
2465	1875	24	26	101
2466	1768	23	26	101
2467	1753	23	26	101
2468	1890	24	26	101
2469	1753	23	26	101
2470	1753	23	26	101
2471	1768	23	26	101
2472	1768	23	26	101
2473	1753	23	26	101
2474	1740	23	26	101
2475	1753	23	26	101
2476	1753	23	26	101
2477	1753	23	26	101
2478	1890	24	26	101
2479	1753	23	26	101
2480	1753	23	26	101
2481	1890	24	26	101
2482	1740	23	26	101
2483	1753	23	26	101
2484	1740	23	26	101
2485	1753	23	26	101
2486	1753	23	26	101
2487	1753	23	26	101
2488	1753	23	26	101
2489	1753	23	26	101
2490	1753	23	26	101
2491	1890	24	26	101
2492	1753	23	26	101
2493	1753	23	26	101
2494	1906	24	26	101
2495	1753	23	26	101
2496	1753	23	26	101
2497	1753	23	26	101
2498	1753	23	26	101
2499	1753	23	26	101
2500	1753	23	26	101
2501	1740	23	26	101
2502	1753	23	26	101
2503	1753	23	26	101
2504	1890	24	26	101
2505	1740	23	26	101
2506	1753	23	26	101
2507	1906	24	26	101
2508	1740	23	26	101
2509	1740	23	26	101
2510	1740	23	26	101
2511	1740	23	26	101
2512	1753	23	26	101
2513	1753	23	26	101
2514	1753	23	26	101
2515	1753	23	26	101
2516	1740	23	26	101
2517	1875	24	26	101
2518	1753	23	26	101
2519	1753	23	26	101
2520	1906	24	26	101
2521	1753	23	26	101
2522	1753	23	26	101
2523	1753	23	26	101
2524	1753	23	26	101
2525	1753	23	26	101
2526	1740	23	26	101
2527	1875	24	26	101
2528	1753	23	26	101
2529	1740	23	26	101
2530	1890	24	26	101
2531	1753	23	26	101
2532	1753	23	26	101
2533	1921	24	26	101
2534	1740	23	26	101
2535	1753	23	26	101
2536	1753	23	26	101
2537	1740	23	26	101
2538	1753	23	26	101
2539	1753	23	26	101
2540	1862	24	26	101
2541	1753	23	26	101
2542	1753	23	26	101
2543	1875	24	26	101
2544	1753	23	26	101
2545	1753	23	26	101
2546	1921	24	26	101
2547	1753	23	26	101
2548	1753	23	26	101
2549	1740	23	26	101
2550	1753	23	26	101
2551	1753	23	26	101
2552	1753	23	26	101
2553	1875	24	26	101
2554	1753	23	26	101
2555	1753	23	26	101
2556	1875	24	26	101
2557	1753	23	26	101
2558	1753	23	26	101
2559	1937	24	26	101
2560	1753	23	26	101
2561	1753	23	26	101
2562	1753	23	26	101
2563	1753	23	26	101
2564	1753	23	26	101
2565	1753	23	26	101
2566	1875	24	26	101
2567	1753	23	26	101
2568	1740	23	26	101
2569	1875	24	26	101
2570	1740	23	26	101
2571	1753	23	26	101
2572	1937	24	26	101
2573	1740	23	26	101
2574	1753	23	26	101
2575	1753	23	26	101
2576	1753	23	26	101
2577	1740	23	26	101
2578	1753	23	26	101
2579	1875	24	26	101
2580	1753	23	26	101
2581	1753	23	26	101
2582	1890	24	26	101
2583	1740	23	26	101
2584	1740	23	26	101
2585	1984	24	26	101
2586	1753	23	26	101
2587	1753	23	26	101
2588	1753	23	26	101
2589	1768	23	26	101
2590	1740	23	26	101
2591	1740	23	26	101
2592	1875	24	26	101
2593	1753	23	26	101
2594	1753	23	26	101
2595	1890	24	26	101
2596	1753	23	26	101
2597	1753	23	26	101
2598	1984	24	26	101
2599	1753	23	26	101
2600	1753	23	26	101
2601	1753	23	26	101
2602	1753	23	26	101
2603	1753	23	26	101
2604	1753	23	26	101
2605	1875	24	26	101
2606	1740	23	26	101
2607	1753	23	26	101
2608	1890	24	26	101
2609	1753	23	26	101
2610	1753	23	26	101
2611	2012	25	26	101
2612	1753	23	26	101
2613	1753	23	26	101
2614	1753	23	26	101
2615	1753	23	26	101
2616	1753	23	26	101
2617	1753	23	26	101
2618	1875	24	26	101
2619	1753	23	26	101
2620	1753	23	26	101
2621	1890	24	26	101
2622	1753	23	26	101
2623	1753	23	26	101
2624	2043	24	26	101
2625	1753	23	26	101
2626	1740	23	26	101
2627	1740	23	26	101
2628	1753	23	26	101
2629	1753	23	26	101
2630	1753	23	26	101
2631	1875	24	26	101
2632	1753	23	26	101
2633	1753	23	26	101
2634	1890	24	26	101
2635	1753	23	26	101
2636	1753	23	26	101
2637	1753	23	26	101
2638	1753	23	26	101
2639	1753	23	26	101
2640	1740	23	26	101
2641	1753	23	26	101
2642	1753	23	26	101
2643	1753	23	26	101
2644	1875	24	26	101
2645	1753	23	26	101
2646	1753	23	26	101
2647	1906	24	26	101
2648	1753	23	26	101
2649	1753	23	26	101
2650	1753	23	26	101
2651	1753	23	26	101
2652	1753	23	26	101
2653	1740	23	26	101
2654	1753	23	26	101
2655	1753	23	26	101
2656	1740	23	26	101
2657	1875	24	26	101
2658	1753	23	26	101
2659	1740	23	26	101
2660	1906	24	26	101
2661	1740	23	26	101
2662	1740	23	26	101
2663	1740	23	26	101
2664	1740	23	26	101
2665	1740	23	26	101
2666	1740	23	26	101
2667	1740	23	26	101
2668	1740	23	26	101
2669	1725	23	26	101
2670	1862	24	26	101
2671	1740	23	26	101
2672	1740	23	26	101
2673	1890	24	26	101
2674	1740	23	26	101
2675	1740	23	26	101
2676	1740	23	26	101
2677	1740	23	26	101
2678	1753	23	26	101
2679	1740	23	26	101
2680	1753	24	26	101
2681	1740	23	26	101
2682	1740	23	26	101
2683	1875	24	26	101
2684	1753	23	26	101
2685	1753	23	26	101
2686	1906	24	26	101
2687	1740	23	26	101
2688	1753	23	26	101
2689	1740	23	26	101
2690	1753	23	26	101
2691	1740	23	26	101
2692	1740	23	26	101
2693	1862	24	26	101
2694	1725	23	26	101
2695	1740	23	26	101
2696	1862	24	26	101
2697	1725	23	26	101
2698	1740	23	26	101
2699	1906	24	26	101
2700	1740	23	26	101
2701	1740	23	26	101
2702	1740	23	26	101
2703	1740	23	26	101
2704	1725	23	26	101
2705	1725	23	26	101
2706	1862	24	26	101
2707	1740	23	26	101
2708	1740	23	26	101
2709	1862	24	26	101
2710	1740	23	26	101
2711	1740	23	26	101
2712	1921	24	26	101
2713	1740	23	26	101
2714	1725	23	26	101
2715	1725	23	26	101
2716	1740	23	26	101
2717	1725	23	26	101
2718	1725	23	26	101
2719	1862	24	26	101
2720	1725	23	26	101
2721	1725	23	26	101
2722	1862	24	26	101
2723	1740	23	26	101
2724	1740	23	26	101
2725	1921	24	26	101
2726	1740	23	26	101
2727	1725	23	26	101
2728	1725	23	26	101
2729	1725	23	26	101
2730	1725	23	26	101
2731	1709	23	26	101
2732	1846	24	26	101
2733	1709	23	26	101
2734	1725	23	26	101
2735	1862	24	26	101
2736	1725	23	26	101
2737	1709	23	26	101
2738	1921	24	26	101
2739	1725	23	26	101
2740	1709	23	26	101
2741	1709	23	26	101
2742	1725	23	26	101
2743	1725	23	26	101
2744	1740	23	26	101
2745	1862	24	26	101
2746	1740	23	26	101
2747	1725	23	26	101
2748	1875	24	26	101
2749	1725	23	26	101
2750	1725	23	26	101
2751	1953	24	26	101
2752	1725	23	26	101
2753	1725	23	26	101
2754	1725	23	26	101
2755	1740	23	26	101
2756	1740	23	26	101
2757	1740	23	26	101
2758	1862	24	26	101
2759	1740	23	26	101
2760	1725	23	26	101
2761	1862	24	26	101
2762	1725	23	26	101
2763	1725	23	26	101
2764	1984	25	26	101
2765	1725	23	26	101
2766	1740	23	26	101
2767	1740	23	26	101
2768	1740	23	26	101
2769	1740	23	26	101
2770	1725	23	26	101
2771	1846	24	26	101
2772	1725	23	26	101
2773	1740	23	26	101
2774	1862	24	26	101
2775	1725	23	26	101
2776	1725	23	26	101
2777	2000	25	26	101
2778	1740	23	26	101
2779	1740	23	26	101
2780	1740	23	26	101
2781	1740	23	26	101
2782	1740	23	26	101
2783	1740	23	26	101
2784	1862	24	26	101
2785	1725	23	26	101
2786	1740	23	26	101
2787	1875	24	26	101
2788	1709	23	26	101
2789	1709	23	26	101
2790	1709	23	26	101
2791	1725	23	26	101
2792	1725	23	26	101
2793	1725	23	26	101
2794	1725	23	26	101
2795	1709	23	26	101
2796	1725	23	26	101
2797	1846	24	26	101
2798	1725	23	26	101
2799	1725	23	26	101
2800	1862	24	26	101
2801	1725	23	26	101
2802	1725	23	26	101
2803	1725	23	26	101
2804	1725	23	26	101
2805	1709	23	26	101
2806	1725	23	26	101
2807	1725	23	26	101
2808	1725	23	26	101
2809	1725	23	26	101
2810	1846	24	26	101
2811	1725	23	26	101
2812	1725	23	26	101
2813	1875	24	26	101
2814	1725	23	26	101
2815	1725	23	26	101
2816	1725	23	26	101
2817	1725	23	26	101
2818	1725	23	26	101
2819	1725	23	26	101
2820	1709	23	26	101
2821	1725	23	26	101
2822	1709	23	26	101
2823	1846	24	26	101
2824	1725	23	26	101
2825	1709	23	26	101
2826	1875	24	26	101
2827	1725	23	26	101
2828	1709	23	26	101
2829	1725	23	26	101
2830	1725	23	26	101
2831	1709	23	26	101
2832	1725	23	26	101
2833	1725	23	26	101
2834	1725	23	26	101
2835	1709	23	26	101
2836	1846	24	26	101
2837	1709	23	26	101
2838	1725	23	26	101
2839	1890	24	26	101
2840	1725	23	26	101
2841	1709	23	26	101
2842	1709	23	26	101
2843	1725	23	26	101
2844	1725	23	26	101
2845	1725	23	26	101
2846	1846	24	26	101
2847	1725	23	26	101
2848	1709	23	26	101
2849	1846	24	26	101
2850	1725	23	26	101
2851	1725	23	26	101
2852	1890	24	26	101
2853	1725	23	26	101
2854	1725	23	26	101
2855	1725	23	26	101
2856	1725	23	26	101
2857	1725	23	26	101
2858	1725	23	26	101
2859	1846	24	26	101
2860	1725	23	26	101
2861	1725	23	26	101
2862	1862	24	26	101
2863	1725	23	26	101
2864	1725	23	26	101
2865	1906	24	26	101
2866	1725	23	26	101
2867	1725	23	26	101
2868	1725	23	26	101
2869	1725	23	26	101
2870	1725	23	26	101
2871	1725	23	26	101
2872	1846	24	26	101
2873	1709	23	26	101
2874	1725	23	26	101
2875	1862	24	26	101
2876	1709	23	26	101
2877	1725	23	26	101
2878	1906	24	26	101
2879	1725	23	26	101
2880	1725	23	26	101
2881	1725	23	26	101
2882	1709	23	26	101
2883	1740	23	26	101
2884	1725	23	26	101
2885	1846	24	26	101
2886	1725	23	26	101
2887	1725	23	26	101
2888	1862	24	26	101
2889	1725	23	26	101
2890	1709	23	26	101
2891	1921	24	26	101
2892	1725	23	26	101
2893	1725	23	26	101
2894	1709	23	26	101
2895	1725	23	26	101
2896	1709	23	26	101
2897	1725	23	26	101
2898	1846	24	26	101
2899	1725	23	26	101
2900	1725	23	26	101
2901	1846	24	26	101
2902	1709	23	26	101
2903	1725	23	26	101
2904	1921	24	26	101
2905	1709	23	26	101
2906	1725	23	26	101
2907	1725	23	26	101
2908	1725	23	26	101
2909	1725	23	26	101
2910	1725	23	26	101
2911	1846	24	26	101
2912	1709	23	26	101
2913	1725	23	26	101
2914	1862	24	26	101
2915	1725	23	26	101
2916	1725	23	26	101
2917	1953	24	26	101
2918	1725	23	26	101
2919	1725	23	26	101
2920	1725	23	26	101
2921	1725	23	26	101
2922	1725	23	26	101
2923	1709	23	26	101
2924	1846	24	26	101
2925	1725	23	26	101
2926	1725	23	26	101
2927	1862	24	26	101
2928	1725	23	26	101
2929	1725	23	26	101
2930	1984	25	26	101
2931	1725	23	26	101
2932	1725	23	26	101
2933	1725	23	26	101
2934	1725	23	26	101
2935	1725	23	26	101
2936	1709	23	26	101
2937	1846	24	26	101
2938	1725	23	26	101
2939	1709	23	26	101
2940	1846	24	26	101
2941	1709	23	26	101
2942	1709	23	26	101
2943	2000	24	26	101
2944	1709	23	26	101
2945	1709	23	26	101
2946	1709	23	26	101
2947	1709	23	26	101
2948	1709	23	26	101
2949	1709	23	26	101
2950	1831	24	26	101
2951	1709	23	26	101
2952	1709	23	26	101
2953	1846	24	26	101
2954	1709	23	26	101
2955	1709	23	26	101
2956	1725	23	26	101
2957	1725	23	26	101
2958	1709	23	26	101
2959	1709	23	26	101
2960	1709	23	26	101
2961	1725	23	26	101
2962	1709	23	26	101
2963	1846	24	26	101
2964	1709	23	26	101
2965	1725	23	26	101
2966	1862	24	26	101
2967	1709	23	26	101
2968	1725	23	26	101
2969	1709	23	26	101
2970	1725	23	26	101
2971	1709	23	26	101
2972	1709	23	26	101
2973	1709	23	26	101
2974	1709	23	26	101
2975	1725	23	26	101
2976	1846	24	26	101
2977	1709	23	26	101
2978	1709	23	26	101
2979	1862	24	26	101
2980	1709	23	26	101
2981	1709	23	26	101
2982	1709	23	26	101
2983	1725	23	26	101
2984	1709	23	26	101
2985	1709	23	26	101
2986	1709	23	26	101
2987	1725	23	26	101
2988	1725	23	26	101
2989	1831	24	26	101
2990	1725	23	26	101
2991	1709	23	26	101
2992	1862	24	26	101
2993	1709	23	26	101
2994	1709	23	26	101
2995	1709	23	26	101
2996	1709	23	26	101
2997	1709	23	26	101
2998	1709	23	26	101
2999	1831	24	26	101
3000	1709	23	26	101
3001	1709	23	26	101
3002	1831	24	26	101
3003	1709	23	26	101
3004	1709	23	26	101
3005	1875	24	26	101
3006	1725	23	26	101
3007	1709	23	26	101
3008	1709	23	26	101
3009	1725	23	26	101
3010	1709	23	26	101
3011	1709	23	26	101
3012	1846	24	26	101
3013	1725	23	26	101
3014	1709	23	26	101
3015	1846	24	26	101
3016	1709	23	26	101
3017	1709	23	26	101
3018	1890	24	26	101
3019	1709	23	26	101
3020	1693	23	26	101
3021	1709	23	26	101
3022	1709	23	26	101
3023	1693	23	26	101
3024	1709	23	26	101
3025	1831	24	26	101
3026	1709	23	26	101
3027	1693	23	26	101
3028	1831	24	26	101
3029	1709	23	26	101
3030	1693	23	26	101
3031	1890	24	26	101
3032	1693	23	26	101
3033	1709	23	26	101
3034	1693	23	26	101
3035	1693	23	26	101
3036	1709	23	26	101
3037	1693	23	26	101
3038	1831	24	26	101
3039	1725	23	26	101
3040	1725	23	26	101
3041	1862	24	26	101
3042	1709	23	26	101
3043	1709	23	26	101
3044	1921	24	26	101
3045	1709	23	26	101
3046	1725	23	26	101
3047	1725	23	26	101
3048	1725	23	26	101
3049	1709	23	26	101
3050	1709	23	26	101
3051	1846	24	26	101
3052	1709	23	26	101
3053	1725	23	26	101
3054	1846	24	26	101
3055	1709	23	26	101
3056	1709	23	26	101
3057	1937	24	26	101
3058	1709	23	26	101
3059	1709	23	26	101
3060	1709	23	26	101
3061	1725	23	26	101
3062	1709	23	26	101
3063	1709	23	26	101
3064	1831	24	26	101
3065	1709	23	26	101
3066	1709	23	26	101
3067	1846	24	26	101
3068	1709	23	26	101
3069	1725	23	26	101
3070	1968	24	26	101
3071	1725	23	26	101
3072	1709	23	26	101
3073	1709	23	26	101
3074	1725	23	26	101
3075	1709	23	26	101
3076	1709	23	26	101
3077	1831	24	26	101
3078	1725	23	26	101
3079	1709	23	26	101
3080	1862	24	26	101
3081	1709	23	26	101
3082	1709	23	26	101
3083	2000	25	26	101
3084	1725	23	26	101
3085	1709	23	26	101
3086	1709	23	26	101
3087	1709	23	26	101
3088	1709	23	26	101
3089	1709	23	26	101
3090	1846	24	26	101
3091	1725	23	26	101
3092	1709	23	26	101
3093	1862	24	26	101
3094	1709	23	26	101
3095	1725	23	26	101
3096	1709	23	26	101
3097	1709	23	26	101
3098	1709	23	26	101
3099	1725	23	26	101
3100	1725	23	26	101
3101	1725	23	26	101
3102	1725	23	26	101
3103	1831	24	26	101
3104	1709	23	26	101
3105	1725	23	26	101
3106	1862	24	26	101
3107	1709	23	26	101
3108	1725	23	26	101
3109	1725	23	26	101
3110	1709	23	26	101
3111	1709	23	26	101
3112	1725	23	26	101
3113	1709	23	26	101
3114	1709	23	26	101
3115	1709	23	26	101
3116	1846	24	26	101
3117	1709	23	26	101
3118	1709	23	26	101
3119	1862	24	26	101
3120	1709	23	26	101
3121	1709	23	26	101
3122	1725	23	26	101
3123	1709	23	26	101
3124	1725	23	26	101
3125	1725	23	26	101
3126	1725	23	26	101
3127	1725	23	26	101
3128	1725	23	26	101
3129	1846	24	26	101
3130	1725	23	26	101
3131	1725	23	26	101
3132	1875	24	26	101
3133	1725	23	26	101
3134	1725	23	26	101
3135	1725	23	26	101
3136	1725	23	26	101
3137	1725	23	26	101
3138	1709	23	26	101
3139	1709	23	26	101
3140	1725	23	26	101
3141	1709	23	26	101
3142	1846	24	26	101
3143	1725	23	26	101
3144	1725	23	26	101
3145	1875	24	26	101
3146	1725	23	26	101
3147	1725	23	26	101
3148	1725	23	26	101
3149	1725	23	26	101
3150	1709	23	26	101
3151	1725	23	26	101
3152	1846	24	26	101
3153	1740	23	26	101
3154	1725	23	26	101
3155	1862	24	26	101
3156	1740	23	26	101
3157	1725	23	26	101
3158	1890	24	26	101
3159	1725	23	26	101
3160	1740	23	26	101
3161	1740	23	26	101
3162	1740	23	26	101
3163	1725	23	26	101
3164	1740	23	26	101
3165	1862	24	26	101
3166	1725	23	26	101
3167	1740	23	26	101
3168	1875	24	26	101
3169	1740	23	26	101
3170	1725	23	26	101
3171	1906	24	26	101
3172	1740	23	26	101
3173	1725	23	26	101
3174	1725	23	26	101
3175	1725	23	26	101
3176	1725	23	26	101
3177	1725	23	26	101
3178	1862	24	26	101
3179	1740	23	26	101
3180	1740	23	26	101
3181	1862	24	26	101
3182	1740	23	26	101
3183	1740	23	26	101
3184	1906	24	26	101
3185	1740	23	26	101
3186	1725	23	26	101
3187	1725	23	26	101
3188	1740	23	26	101
3189	1740	23	26	101
3190	1740	23	26	101
3191	1862	24	26	101
3192	1725	23	26	101
3193	1725	23	26	101
3194	1875	24	26	101
3195	1740	23	26	101
3196	1740	23	26	101
3197	1937	24	26	101
3198	1740	23	26	101
3199	1725	23	26	101
3200	1740	23	26	101
3201	1725	23	26	101
3202	1740	23	26	101
3203	1740	23	26	101
3204	1846	24	26	101
3205	1740	23	26	101
3206	1740	23	26	101
3207	1875	24	26	101
3208	1740	23	26	101
3209	1740	23	26	101
3210	1968	24	26	101
3211	1740	23	26	101
3212	1740	23	26	101
3213	1725	23	26	101
3214	1740	23	26	101
3215	1740	23	26	101
3216	1740	23	26	101
3217	1862	24	26	101
3218	1725	23	26	101
3219	1709	23	26	101
3220	1862	24	26	101
3221	1725	23	26	101
3222	1725	23	26	101
3223	1968	25	26	101
3224	1725	23	26	101
3225	1725	23	26	101
3226	1709	23	26	101
3227	1725	23	26	101
3228	1725	23	26	101
3229	1725	23	26	101
3230	1846	24	26	101
3231	1725	23	26	101
3232	1725	23	26	101
3233	1875	24	26	101
3234	1709	23	26	101
3235	1725	23	26	101
3236	2012	25	26	101
3237	1725	23	26	101
3238	1725	23	26	101
3239	1709	23	26	101
3240	1725	23	26	101
3241	1725	23	26	101
3242	1725	23	26	101
3243	1862	24	26	101
3244	1725	23	26	101
3245	1725	23	26	101
3246	1862	24	26	101
3247	1725	23	26	101
3248	1725	23	26	101
3249	1709	23	26	101
3250	1725	23	26	101
3251	1725	23	26	101
3252	1725	23	26	101
3253	1725	23	26	101
3254	1725	23	26	101
3255	1725	23	26	101
3256	1846	24	26	101
3257	1725	23	26	101
3258	1725	23	26	101
3259	1875	24	26	101
3260	1725	23	26	101
3261	1725	23	26	101
3262	1725	23	26	101
3263	1725	23	26	101
3264	1725	23	26	101
3265	1725	23	26	101
3266	1725	23	26	101
3267	1725	23	26	101
3268	1725	23	26	101
3269	1846	24	26	101
3270	1725	23	26	101
3271	1709	23	26	101
3272	1875	24	26	101
3273	1725	23	26	101
3274	1709	23	26	101
3275	1725	23	26	101
3276	1725	23	26	101
3277	1725	23	26	101
3278	1709	23	26	101
3279	1725	23	26	101
3280	1725	23	26	101
3281	1725	23	26	101
3282	1846	24	26	101
3283	1725	23	26	101
3284	1725	23	26	101
3285	1875	24	26	101
3286	1725	23	26	101
3287	1725	23	26	101
3288	1725	23	26	101
3289	1725	23	26	101
3290	1725	23	26	101
3291	1725	23	26	101
3292	1725	24	26	101
3293	1725	23	26	101
3294	1725	23	26	101
3295	1862	24	26	101
3296	1725	23	26	101
3297	1709	23	26	101
3298	1875	24	26	101
3299	1709	23	26	101
3300	1725	23	26	101
3301	1709	23	26	101
3302	1709	23	26	101
3303	1725	23	26	101
3304	1725	23	26	101
3305	1846	24	26	101
3306	1725	23	26	101
3307	1709	23	26	101
3308	1846	24	26	101
3309	1725	23	26	101
3310	1725	23	26	101
3311	1890	24	26	101
3312	1725	23	26	101
3313	1740	23	26	101
3314	1740	23	26	101
3315	1740	23	26	101
3316	1740	23	26	101
3317	1725	23	26	101
3318	1862	24	26	101
3319	1725	23	26	101
3320	1725	23	26	101
3321	1862	24	26	101
3322	1740	23	26	101
3323	1725	23	26	101
3324	1906	24	26	101
3325	1740	23	26	101
3326	1740	23	26	101
3327	1725	23	26	101
3328	1740	23	26	101
3329	1740	23	26	101
3330	1725	23	26	101
3331	1862	24	26	101
3332	1740	23	26	101
3333	1725	23	26	101
3334	1862	24	26	101
3335	1740	23	26	101
3336	1725	23	26	101
3337	1921	24	26	101
3338	1740	23	26	101
3339	1725	23	26	101
3340	1725	23	26	101
3341	1725	23	26	101
3342	1725	23	26	101
3343	1725	23	26	101
3344	1862	24	26	101
3345	1740	23	26	101
3346	1740	23	26	101
3347	1862	24	26	101
3348	1725	23	26	101
3349	1725	23	26	101
3350	1921	24	26	101
3351	1725	23	26	101
3352	1725	23	26	101
3353	1725	23	26	101
3354	1725	23	26	101
3355	1725	23	26	101
3356	1725	23	26	101
3357	1846	24	26	101
3358	1725	23	26	101
3359	1725	23	26	101
3360	1862	24	26	101
3361	1725	23	26	101
3362	1740	23	26	101
3363	1953	24	26	101
3364	1725	23	26	101
3365	1725	23	26	101
3366	1725	23	26	101
3367	1725	23	26	101
3368	1740	23	26	101
3369	1725	23	26	101
3370	1862	24	26	101
3371	1725	23	26	101
3372	1725	23	26	101
3373	1862	24	26	101
3374	1725	23	26	101
3375	1725	23	26	101
3376	1968	24	26	101
3377	1740	23	26	101
3378	1725	23	26	101
3379	1725	23	26	101
3380	1725	23	26	101
3381	1725	23	26	101
3382	1740	23	26	101
3383	1846	24	26	101
3384	1725	23	26	101
3385	1725	23	26	101
3386	1862	24	26	101
3387	1725	23	26	101
3388	1725	23	26	101
3389	2000	25	26	101
3390	1740	23	26	101
3391	1725	23	26	101
3392	1725	23	26	101
3393	1725	23	26	101
3394	1725	23	26	101
3395	1709	23	26	101
3396	1862	24	26	101
3397	1725	23	26	101
3398	1725	23	26	101
3399	1875	24	26	101
3400	1725	23	26	101
3401	1740	23	26	101
3402	1725	23	26	101
3403	1740	23	26	101
3404	1740	23	26	101
3405	1725	23	26	101
3406	1725	23	26	101
3407	1725	23	26	101
3408	1725	23	26	101
3409	1862	24	26	101
3410	1725	23	26	101
3411	1725	23	26	101
3412	1875	24	26	101
3413	1725	23	26	101
3414	1740	23	26	101
3415	1725	23	26	101
3416	1725	23	26	101
3417	1740	23	26	101
3418	1725	23	26	101
3419	1725	23	26	101
3420	1725	23	26	101
3421	1725	23	26	101
3422	1846	24	26	101
3423	1709	23	26	101
3424	1725	23	26	101
3425	1875	24	26	101
3426	1725	23	26	101
3427	1725	23	26	101
3428	1725	23	26	101
3429	1725	23	26	101
3430	1709	23	26	101
3431	1740	23	26	101
3432	1725	23	26	101
3433	1725	23	26	101
3434	1725	23	26	101
3435	1846	24	26	101
3436	1725	23	26	101
3437	1740	23	26	101
3438	1875	24	26	101
3439	1725	23	26	101
3440	1709	23	26	101
3441	1709	23	26	101
3442	1725	23	26	101
3443	1725	23	26	101
3444	1725	23	26	101
3445	1725	23	26	101
3446	1725	23	26	101
3447	1725	23	26	101
3448	1846	24	26	101
3449	1740	23	26	101
3450	1725	23	26	101
3451	1875	24	26	101
3452	1725	23	26	101
3453	1725	23	26	101
3454	1725	23	26	101
3455	1709	23	26	101
3456	1725	23	26	101
3457	1725	23	26	101
3458	1846	24	26	101
3459	1725	23	26	101
3460	1725	23	26	101
3461	1846	24	26	101
3462	1740	23	26	101
3463	1725	23	26	101
3464	1890	24	26	101
3465	1725	23	26	101
3466	1740	23	26	101
3467	1725	23	26	101
3468	1725	23	26	101
3469	1725	23	26	101
3470	1725	23	26	101
3471	1846	24	26	101
3472	1725	23	26	101
3473	1725	23	26	101
3474	1846	24	26	101
3475	1709	23	26	101
3476	1709	23	26	101
3477	1875	24	26	101
3478	1725	23	26	101
3479	1709	23	26	101
3480	1709	23	26	101
3481	1725	23	26	101
3482	1725	23	26	101
3483	1725	23	26	101
3484	1846	24	26	101
3485	1709	23	26	101
3486	1725	23	26	101
3487	1831	24	26	101
3488	1725	23	26	101
3489	1709	23	26	101
3490	1890	24	26	101
3491	1709	23	26	101
3492	1725	23	26	101
3493	1725	23	26	101
3494	1725	23	26	101
3495	1709	23	26	101
3496	1725	23	26	101
3497	1846	24	26	101
3498	1709	23	26	101
3499	1725	23	26	101
3500	1831	24	26	101
3501	1709	23	26	101
3502	1725	23	26	101
3503	1906	24	26	101
3504	1709	23	26	101
